brand,menu,calories,fat,cho,sodium,charbo,sugar,protein
Cookout,"Hamburger, Add Cook Out Style",123.0,5.0,9.0,518.0,7.0,4.0,3.0
Cookout,"Hamburger, Add Everything Style",91.0,8.0,4.0,301.0,5.0,3.0,1.0
Cookout,"Hamburger, Add Out West Style",202.0,18.0,26.0,682.0,4.0,2.0,8.0
Cookout,"Hamburger, Add Steak Style",91.0,8.0,4.0,141.0,5.0,2.0,1.0
Cookout,Huge 1/2 Lb Hamburger,516.0,26.0,132.0,410.0,27.0,4.0,40.0
Cookout,Regular 1/4 Lb Hamburger,328.0,14.0,66.0,340.0,27.0,4.0,22.0
Cookout,Small 1/8 Lb Hamburger,245.0,8.0,37.0,309.0,27.0,4.0,14.0
Cookout,Spicy Chicken Breast,446.0,18.0,39.0,1158.0,45.0,5.0,21.0
Cookout,"Spicy Chicken Breast, Add Cheese Style",634.0,35.0,81.0,1942.0,46.0,5.0,32.0
Cookout,Bacon Cheddar Hot Dog,523.0,29.0,49.0,1494.0,47.0,6.0,19.0
Cookout,Cook Out Style Hot Dog,383.0,20.0,34.0,1118.0,29.0,7.0,11.0
Cookout,Hot Dog,260.0,15.0,25.0,600.0,22.0,3.0,8.0
Cookout,Mexi Hot Dog,385.0,19.0,36.0,1352.0,29.0,5.0,12.0
Cookout,Banana Berry Milkshake,671.0,16.0,51.0,440.0,123.0,111.0,15.0
Cookout,Banana Fudge Milkshake,772.0,24.0,51.0,470.0,130.0,111.0,17.0
Cookout,Banana Milkshake,538.0,16.0,51.0,412.0,89.0,80.0,15.0
Cookout,Banana Nut Milkshake,704.0,27.0,51.0,412.0,103.0,92.0,15.0
Cookout,Banana Pineapple Milkshake,566.0,16.0,51.0,412.0,96.0,86.0,15.0
Cookout,Banana Pudding Milkshake,781.0,26.0,141.0,611.0,126.0,99.0,16.0
Cookout,Blueberry Milkshake,617.0,17.0,55.0,464.0,107.0,101.0,15.0
Cookout,Cappuccino Milkshake,555.0,18.0,59.0,469.0,86.0,83.0,16.0
Cookout,Caramel Fudge Milkshake,677.0,21.0,55.0,509.0,111.0,102.0,16.0
Cookout,Caramel Milkshake,560.0,17.0,55.0,480.0,91.0,87.0,15.0
Cookout,Cherry Cheesecake Milkshake,925.0,42.0,171.0,698.0,119.0,115.0,21.0
Cookout,Cherry Cobbler Milkshake,842.0,27.0,145.0,656.0,135.0,115.0,17.0
Cookout,Chocolate Cherry Milkshake,665.0,17.0,55.0,472.0,123.0,116.0,15.0
Cookout,Chocolate Chip Milkshake,783.0,32.0,64.0,472.0,107.0,103.0,18.0
Cookout,Chocolate Chip Mint Milkshake,834.0,32.0,64.0,472.0,120.0,115.0,18.0
Cookout,Chocolate Malt Milkshake,671.0,19.0,62.0,541.0,119.0,109.0,17.0
Cookout,Chocolate Nut Milkshake,752.0,28.0,55.0,455.0,119.0,110.0,15.0
Cookout,Double Chocolate Milkshake,651.0,17.0,55.0,470.0,129.0,118.0,15.0
Cookout,Fudge Milkshake,754.0,25.0,55.0,498.0,122.0,109.0,17.0
Cookout,Heath Toffee Milkshake,701.0,28.0,66.0,565.0,101.0,98.0,15.0
Cookout,Hershey's Chocolate Milkshake,620.0,18.0,59.0,484.0,110.0,103.0,16.0
Cookout,Hi-C Punch Milkshake,598.0,17.0,55.0,447.0,102.0,99.0,15.0
Cookout,Malted Milk Milkshake,606.0,19.0,62.0,526.0,95.0,89.0,17.0
Cookout,Mint Milkshake,605.0,18.0,59.0,469.0,99.0,96.0,16.0
Cookout,Mocha Milkshake,620.0,18.0,59.0,484.0,110.0,103.0,16.0
Cookout,Nilla Wafers Milkshake,763.0,27.0,145.0,639.0,117.0,97.0,17.0
Cookout,Orange Push Up Milkshake,638.0,18.0,59.0,469.0,109.0,106.0,16.0
Cookout,Oreo Milkshake,802.0,29.0,55.0,678.0,125.0,103.0,17.0
Cookout,Oreo Mint Milkshake,853.0,29.0,55.0,678.0,138.0,115.0,17.0
Cookout,Peach Cobbler Milkshake,790.0,27.0,145.0,641.0,127.0,105.0,17.0
Cookout,Peach Milkshake,547.0,17.0,55.0,442.0,91.0,86.0,15.0
Cookout,Peanut Butter Banana Milkshake,864.0,43.0,51.0,669.0,99.0,85.0,27.0
Cookout,Peanut Butter Fudge Milkshake,765.0,34.0,51.0,569.0,101.0,91.0,21.0
Cookout,Peanut Butter Milkshake,847.0,45.0,55.0,698.0,91.0,83.0,27.0
Cookout,Philadelphia Cheesecake Milkshake,845.0,42.0,171.0,681.0,101.0,97.0,21.0
Cookout,Pineapple Milkshake,575.0,17.0,55.0,440.0,94.0,91.0,16.0
Cookout,Red Cherry Milkshake,600.0,17.0,55.0,457.0,99.0,96.0,15.0
Cookout,Reese's Cup Milkshake,894.0,37.0,55.0,699.0,121.0,115.0,24.0
Cookout,Snickers Milkshake,720.0,27.0,65.0,540.0,107.0,100.0,19.0
Cookout,Strawberry Milkshake,610.0,17.0,55.0,455.0,105.0,99.0,15.0
Cookout,Vanilla Milkshake,555.0,18.0,59.0,469.0,86.0,83.0,16.0
Cookout,Walnut Milkshake,853.0,40.0,55.0,440.0,109.0,103.0,15.0
Cookout,Watermelon Milkshake,645.0,16.0,51.0,413.0,89.0,84.0,15.0
Cookout,Beef Quesadilla,514.0,29.0,63.0,845.0,42.0,3.0,22.0
Cookout,Cheese Quesadilla,355.0,23.0,39.0,644.0,24.0,1.0,13.0
Cookout,Chicken Quesadilla,449.0,28.0,54.0,788.0,31.0,2.0,19.0
Cookout,Bacon Ranch Wrap,419.0,28.0,58.0,1047.0,24.0,0.0,20.0
Cookout,BLT Sandwich,392.0,25.0,37.0,1054.0,29.0,5.0,15.0
Cookout,Cheese Dog,146.0,3.0,2.0,410.0,25.0,3.0,3.0
Cookout,Corn Dog,220.0,11.0,20.0,440.0,26.0,7.0,5.0
Cookout,Fries Cookout Style,465.0,21.0,11.0,1335.0,49.0,1.0,7.0
Cookout,Mustard Relish Hot Dog,394.0,16.0,25.0,1021.0,50.0,10.0,11.0
Cookout,Okra,228.0,13.0,0.0,665.0,26.0,3.0,3.0
Cookout,Side Of Chili,164.0,3.0,17.0,917.0,4.0,2.0,5.0
Cookout,Side Of Slaw,405.0,32.0,16.0,434.0,30.0,29.0,0.0
Corner Bakery,Cream Cheese,130.0,13.0,45.0,200.0,2.0,2.0,2.0
Corner Bakery,Creamy Peanut Butter,200.0,16.0,0.0,150.0,7.0,3.0,7.0
Corner Bakery,Apricot Walnut Rugalach,240.0,15.0,20.0,125.0,23.0,12.0,3.0
Corner Bakery,Banana Muffin,520.0,26.0,50.0,500.0,67.0,36.0,7.0
Corner Bakery,Blueberry Muffin,520.0,24.0,50.0,520.0,67.0,31.0,6.0
Corner Bakery,Celebration Baby Bundt,732.0,33.8,90.0,419.0,103.0,67.0,6.0
Corner Bakery,Chocolate Baby Bundt Cake,560.0,31.0,50.0,590.0,70.0,45.0,7.0
Corner Bakery,Chocolate Chip Cookie,300.0,13.0,20.0,210.0,44.0,27.0,4.0
Corner Bakery,Chocolate Muffin,520.0,28.0,65.0,620.0,62.0,35.0,8.0
Corner Bakery,Cinnamon Creme Cake,780.0,37.0,75.0,790.0,104.0,55.0,8.0
Corner Bakery,Cinnamon Crumb Muffin,650.0,30.0,105.0,510.0,90.0,50.0,7.0
Corner Bakery,Cinnamon Pecan Rugalach,250.0,16.0,20.0,120.0,24.0,15.0,3.0
Corner Bakery,Cinnamon Raisin Bagel,330.0,1.0,0.0,400.0,70.0,10.0,11.0
Corner Bakery,Cinnamon Roll,640.0,25.0,70.0,490.0,94.0,46.0,11.0
Corner Bakery,Cream Cheese Brownie,560.0,34.0,190.0,390.0,56.0,42.0,9.0
Corner Bakery,Croissant,279.0,15.6,82.0,322.0,27.0,4.0,6.0
Corner Bakery,Everything Bagel,330.0,2.0,0.0,790.0,67.0,7.0,11.0
Corner Bakery,Fudge Brownie,600.0,31.0,140.0,160.0,79.0,56.0,8.0
Corner Bakery,Lemon Baby Bundt Cake,594.0,25.5,96.0,421.0,86.0,59.0,6.0
Corner Bakery,Lemon Bar,660.0,34.0,175.0,390.0,83.0,57.0,7.0
Corner Bakery,Maple Pecan Bar,690.0,37.0,90.0,430.0,83.0,51.0,6.0
Corner Bakery,Monster Cookie,320.0,13.0,20.0,200.0,49.0,31.0,2.0
Corner Bakery,Oatmeal Raisin Cookie,280.0,10.0,40.0,390.0,45.0,26.0,4.0
Corner Bakery,Plain Bagel,320.0,1.0,0.0,410.0,68.0,6.0,11.0
Corner Bakery,Pumpkin Muffin,450.0,18.0,50.0,430.0,69.0,48.0,6.0
Corner Bakery,Salted Caramel Brownie,657.0,31.0,147.0,323.0,89.0,66.0,9.0
Corner Bakery,Sesame Seed Bagel,340.0,2.5,0.0,420.0,69.0,6.0,11.0
Corner Bakery,Snickerdoodle Cookie,290.0,10.0,45.0,310.0,46.0,25.0,4.0
Corner Bakery,Sugar Cookie,290.0,10.0,45.0,310.0,47.0,25.0,4.0
Corner Bakery,Toffee Cookie,310.0,15.0,25.0,230.0,42.0,26.0,4.0
Corner Bakery,All-American Scrambler with Bacon,711.0,41.1,644.0,1555.0,49.0,8.0,37.0
Corner Bakery,Anaheim Scrambler,904.0,56.9,674.0,1726.0,56.0,10.0,46.0
Corner Bakery,Bacon Avocado Egg Bowl,681.0,45.1,671.0,1487.0,29.0,4.0,41.0
Corner Bakery,Cinnamon Roll French Toast With Bacon,870.0,43.2,268.0,1259.0,120.0,71.0,26.0
Corner Bakery,Pancakes with Bacon,769.0,40.7,95.0,2219.0,101.0,55.0,20.0
Corner Bakery,Power Breakfast Egg Bowl,632.0,34.6,636.0,904.0,49.0,13.0,33.0
Corner Bakery,Veggie Scrambler,684.0,38.0,646.0,1040.0,53.0,9.0,35.0
Corner Bakery,Anaheim Panini,630.0,37.7,358.0,1254.0,42.0,3.0,29.0
Corner Bakery,Avocado Breakfast Wrap,638.0,30.5,337.0,1255.0,62.0,3.0,27.0
Corner Bakery,Bacon Breakfast Wrap,691.0,32.0,364.0,1852.0,64.0,5.0,34.0
Corner Bakery,Chicken Sausage Breakfast Wrap,677.0,29.8,385.0,1685.0,64.0,4.0,34.0
Corner Bakery,Commuter Croissant,684.0,46.8,455.0,1427.0,32.0,7.0,34.0
Corner Bakery,Breakfast Fresh Fruit Medley,51.0,0.2,0.0,8.0,13.0,11.0,1.0
Corner Bakery,Breakfast Potatoes,142.0,6.2,0.0,165.0,19.0,2.0,2.0
Corner Bakery,Pancakes,220.0,8.6,33.0,700.0,31.0,8.0,5.0
Corner Bakery,Steel-Cut Oatmeal with Brown Sugar,134.0,1.4,0.0,75.0,29.0,15.0,3.0
Corner Bakery,Sweet Crisps,124.0,3.8,0.0,130.0,20.0,8.0,2.0
Corner Bakery,Cold Brew Coffee,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Corner Bakery,Creamy Hazelnut Cold Brew,150.0,5.0,15.0,45.0,24.0,23.0,3.0
Corner Bakery,Hazelnut Cold Brew,40.0,0.0,0.0,10.0,10.0,10.0,0.0
Corner Bakery,Sweet Cream Cold Brew Coffee,110.0,5.0,15.0,45.0,14.0,13.0,3.0
Corner Bakery,Caramel Frappe,485.0,7.6,32.0,314.0,94.0,80.0,6.0
Corner Bakery,Mocha Frappe,472.0,7.9,32.0,270.0,90.0,82.0,6.0
Corner Bakery,Vanilla Frappe,381.0,7.6,32.0,258.0,68.0,65.0,5.0
Corner Bakery,Whipped Cream,85.0,5.7,23.0,0.0,6.0,3.0,0.0
Corner Bakery,Hot Tea,4.0,0.0,0.0,0.0,1.0,0.0,0.0
Corner Bakery,Kids' Diet Caffeine Free Coca Cola,0.0,0.0,0.0,15.0,0.0,0.0,0.0
Corner Bakery,Kids' Banana,105.0,0.4,0.0,1.0,27.0,14.0,1.0
Corner Bakery,Kids' Fresh Fruit Medley,51.0,0.2,0.0,8.0,13.0,11.0,1.0
Corner Bakery,Kids' Red Seedless Grapes,40.0,0.0,0.0,0.0,11.0,9.0,0.0
Corner Bakery,Kids' Sliced Smoked Bacon,104.0,8.3,19.0,467.0,1.0,0.0,7.0
Corner Bakery,Kids' Baby Carrots,35.0,0.0,0.0,65.0,8.0,5.0,1.0
Corner Bakery,Kids' Bakery Chips,150.0,8.0,0.0,140.0,17.0,0.0,2.0
Corner Bakery,Kids' Chocolate Chip Cookie,300.0,13.0,20.0,210.0,44.0,27.0,4.0
Corner Bakery,Kids' Monster Cookie,320.0,13.0,20.0,200.0,49.0,31.0,2.0
Corner Bakery,Kids' Oatmeal Raisin Cookie,280.0,10.0,40.0,390.0,45.0,26.0,4.0
Corner Bakery,Kids' Snickerdoodle Cookie,290.0,10.0,45.0,310.0,46.0,25.0,4.0
Corner Bakery,Kids' Sugar Cookie,290.0,10.0,45.0,310.0,47.0,25.0,4.0
Corner Bakery,Kids' Toffee Cookie,310.0,15.0,25.0,230.0,42.0,26.0,4.0
Corner Bakery,Kid's Cheesy Scrambler with Bacon,427.0,24.5,354.0,1019.0,27.0,4.0,24.0
Corner Bakery,Kid's Chocolate Chip Pancakes with Bacon,629.0,35.5,52.0,1286.0,89.0,62.0,14.0
Corner Bakery,Kid's Mac and Cheese,633.0,24.8,66.0,899.0,78.0,6.0,24.0
